ref_date,geo,value,anomaly,anomaly_score
1953-07-01,Alberta,1087.0,False,0.17765206579812248
1953-07-01,Alberta,724.0,False,0.17201313349126396
1953-08-01,Alberta,2430.0,False,0.06724595167952763
1953-08-01,Alberta,1185.0,False,0.1665162341582731
1953-08-01,Alberta,1245.0,False,0.17872310805268482
1953-09-01,Alberta,964.0,False,0.17687917295063188
1953-09-01,Alberta,1577.0,False,0.14891519026968647
1953-09-01,Alberta,2541.0,False,0.12605950081778905
1953-10-01,Alberta,4009.0,False,0.07136152719747402
1953-10-01,Alberta,2887.0,False,0.15537846807259525
1953-10-01,Alberta,1122.0,False,0.15427534057765047
1953-11-01,Alberta,9827.0,True,-0.030202117257732697
1953-11-01,Alberta,6613.0,False,0.13863045842290483
1953-11-01,Alberta,3214.0,False,0.13497733016247931
1953-12-01,Alberta,10156.0,False,0.07537412324161608
1953-12-01,Alberta,14205.0,False,0.10958158735483214
1953-12-01,Alberta,4049.0,False,0.09250939010355763
1954-01-01,Alberta,15067.0,False,0.05147554730471526
1954-01-01,Alberta,11865.0,False,0.13301922263411825
1954-01-01,Alberta,3202.0,False,0.09547580138832712
1954-02-01,Alberta,8692.0,False,0.09294916652642021
1954-02-01,Alberta,2678.0,False,0.1258700399922213
1954-02-01,Alberta,11370.0,False,0.08928949012314141
1954-03-01,Alberta,9947.0,False,0.17559896383137286
1954-03-01,Alberta,4336.0,False,0.14071589351036
1954-03-01,Alberta,14283.0,False,0.08131909117098957
1954-04-01,Alberta,2537.0,False,0.12570650724437238
1954-04-01,Alberta,6291.0,False,0.10569782942939832
1954-04-01,Alberta,8828.0,False,0.15538329396099265
1954-05-01,Alberta,5428.0,False,0.16016881496284457
1954-05-01,Alberta,3655.0,False,0.17428863798396899
1954-05-01,Alberta,1773.0,False,0.16280865966490776
1954-06-01,Alberta,5522.0,False,0.11592508158837922
1954-06-01,Alberta,3021.0,False,0.17141782138633144
1954-06-01,Alberta,2501.0,False,0.18781262875338872
1954-07-01,Alberta,1764.0,False,0.18060973332090657
1954-07-01,Alberta,2137.0,False,0.1756792311170532
1954-07-01,Alberta,3901.0,False,0.14487482152397896
1954-08-01,Alberta,4888.0,False,0.1209906647811147
1954-08-01,Alberta,2389.0,False,0.16769207442071582
1954-08-01,Alberta,2499.0,False,0.18433782060318815
1954-09-01,Alberta,4408.0,False,0.14680500601538315
1954-09-01,Alberta,2488.0,False,0.167729077078706
1954-09-01,Alberta,1920.0,False,0.18322010231854535
1954-10-01,Alberta,2868.0,False,0.14844332311743758
1954-10-01,Alberta,1829.0,False,0.16563281453639123
1954-10-01,Alberta,4697.0,False,0.1014352926763799
1954-11-01,Alberta,9793.0,False,0.05153676564827214
1954-11-01,Alberta,6015.0,False,0.13604915578721816
1954-11-01,Alberta,3778.0,False,0.14501254184446433
1954-12-01,Alberta,15143.0,False,0.034422862617347616
1954-12-01,Alberta,10354.0,False,0.12159955950971385
1954-12-01,Alberta,4789.0,False,0.11080123054792534
1955-01-01,Alberta,4406.0,False,0.1344559765866033
1955-01-01,Alberta,13113.0,False,0.07057431765869904
1955-01-01,Alberta,17519.0,False,0.10129998892959419
1955-02-01,Alberta,14357.0,False,0.1560553299618233
1955-02-01,Alberta,9980.0,False,0.14643409331286483
1955-02-01,Alberta,4377.0,False,0.12732467943846026
1955-03-01,Alberta,13804.0,False,0.09638792764858911
1955-03-01,Alberta,10461.0,False,0.15707303415635027
1955-03-01,Alberta,3343.0,False,0.1286852476619451
1955-04-01,Alberta,7259.0,False,0.11593444647203932
1955-04-01,Alberta,3198.0,False,0.14941107178966445
1955-04-01,Alberta,10457.0,False,0.10769382481860856
1955-05-01,Alberta,3332.0,False,0.1485302353466305
1955-05-01,Alberta,1672.0,False,0.16430493219107645
1955-05-01,Alberta,5004.0,False,0.10910793182111572
1955-06-01,Alberta,3019.0,False,0.1758058920890735
1955-06-01,Alberta,1927.0,False,0.177972496480176
1955-06-01,Alberta,1092.0,False,0.17050174155941455
1955-07-01,Alberta,2771.0,False,0.125195746894609
1955-07-01,Alberta,1581.0,False,0.17281818858135423
1955-07-01,Alberta,1190.0,False,0.18252552385057047
1955-08-01,Alberta,1599.0,False,0.16301801231410346
1955-08-01,Alberta,2041.0,False,0.16666666468884117
1955-08-01,Alberta,3640.0,False,0.09631288452442166
1955-09-01,Alberta,2910.0,False,0.16598385636350754
1955-09-01,Alberta,1796.0,False,0.17151638401899294
1955-09-01,Alberta,1114.0,False,0.17020241377301526
1955-10-01,Alberta,3739.0,False,0.0962286042111603
1955-10-01,Alberta,2408.0,False,0.1617933338063362
1955-10-01,Alberta,1331.0,False,0.16158595674014148
1955-11-01,Alberta,11595.0,True,-0.027556270332679378
1955-11-01,Alberta,7440.0,False,0.13600764734354476
1955-11-01,Alberta,4155.0,False,0.13581406375014582
1955-12-01,Alberta,3768.0,False,0.1304691426694367
1955-12-01,Alberta,9491.0,False,0.08556134396415244
1955-12-01,Alberta,13259.0,False,0.11447013085585217
1956-01-01,Alberta,12793.0,False,0.12674079993030685
1956-01-01,Alberta,9633.0,False,0.1274980167107027
1956-01-01,Alberta,3160.0,False,0.10000517524118119
1956-02-01,Alberta,9468.0,False,0.08911139861011252
1956-02-01,Alberta,6753.0,False,0.15162895286072553
1956-02-01,Alberta,2715.0,False,0.13011930563449264
1956-03-01,Alberta,6541.0,False,0.10685618064906238
1956-03-01,Alberta,9537.0,False,0.13472163946109683
1956-03-01,Alberta,2996.0,False,0.13116697576907338
1956-04-01,Alberta,8656.0,False,0.10243636514563154
1956-04-01,Alberta,6461.0,False,0.16590002174467616
1956-04-01,Alberta,2195.0,False,0.14228777143368726
1956-05-01,Alberta,2449.0,False,0.17735284946586333
1956-05-01,Alberta,832.0,False,0.1528492811995253
1956-05-01,Alberta,3281.0,False,0.08859276975290847
1956-06-01,Alberta,1230.0,False,0.16368826930882452
1956-06-01,Alberta,564.0,False,0.1628015288434969
1956-06-01,Alberta,1794.0,False,0.1136860037117679
1956-07-01,Alberta,1103.0,False,0.173952307897436
1956-07-01,Alberta,538.0,False,0.16580959774447218
1956-07-01,Alberta,1641.0,False,0.108740536060562
1956-08-01,Alberta,1492.0,False,0.1721782098181851
1956-08-01,Alberta,931.0,False,0.17933433933979337
1956-08-01,Alberta,561.0,False,0.16999245371223481
1956-09-01,Alberta,1543.0,False,0.11899640266815559
1956-09-01,Alberta,987.0,False,0.17186038758099825
1956-09-01,Alberta,556.0,False,0.16368479629481786
1956-10-01,Alberta,788.0,False,0.14218321736321327
1956-10-01,Alberta,1886.0,False,0.08512611560371941
